CODGEO;Libellé commune ou ARM;Région;Département;Population en 2012;Population en 2007;Superficie;Naissances entre 2007 et 2012;Décès entre 2007 et 2012;Ménages en 2012;Nombre de naissances domiciliées en 2013;Nombre de décès domiciliés en 2013;Logements en 2012;Résidences principales en 2012;Rés secondaires et logts occasionnels en 2012;Logements vacants en 2012;Rés princ occupées Propriétaires en 2012;Nombre de ménages fiscaux en 2012;Part des ménages fiscaux imposés  en 2012;Médiane du revenu disponible par UC en 2012;Taux de pauvreté en 2012;Emplois au LT en 2012;Emplois salariés au LT en 2012;Emplois au LT en 2007;Pop 15-64 ans en 2012;Chômeurs 15-64 ans en 2012;Actifs 15-64 ans en 2012;Total des ets actifs au 31 décembre 2012;Ets actifs agriculture au 31/12/2012;Ets actifs industrie au 31/12/2012;Ets actifs construction au 31/12/2012;Ets actifs commerce services au 31/12/2012;Ets actifs commerce réparation auto au 31/12/2012;Ets actifs adm publique au 31/12/2012;Ets actifs de 1 à 9 salariés au 31 décembre 2012;Ets actifs 10 salariés ou plus au 31 décembre 2012;coordonnees;Métropole
59189;Eecke;31;59;1179.0;1158.0;10.29;108.0;21.0;416.59348199;16.0;8.0;442.214249484;416.59348199;4.0993227991;21.5214446953;355.924528302;436.0;;21430.0;;131.624382554;72.8036452088;133.095242727;770.495711835;41.4571183533;578.377358491;95.0;34.0;2.0;5.0;45.0;12.0;9.0;12.0;1.0;50.7800648549, 2.59723080781;
59234;Flers-en-Escrebieux;31;59;5769.0;5342.0;7.11;430.0;282.0;2182.0;101.0;52.0;2335.0;2182.0;0.0;153.0;1130.0;2172.0;51.4298892989;16201.6666667;21.82938;3062.25810865;2908.55123606;2898.88689855;3696.0;451.0;2467.0;381.0;13.0;22.0;52.0;247.0;97.0;47.0;124.0;55.0;50.401307148, 3.05136553917;
59271;Grande-Synthe;31;59;21166.0;21428.0;21.44;1763.0;638.0;7692.64959703;367.0;124.0;7922.17263919;7692.64959703;13.0845578681;216.438484297;2820.49354559;7556.0;45.1091992058;14636.6666667;28.67352;12694.6202682;12270.8241375;13154.643164;13879.0616899;2426.42593158;8673.98252265;830.0;9.0;65.0;59.0;537.0;213.0;160.0;236.0;148.0;51.0167874642, 2.29071143357;
59281;Hantay;31;59;1148.0;1042.0;2.09;87.0;30.0;395.221124082;18.0;5.0;448.340915748;395.221124082;0.0;53.1197916667;270.820046028;427.0;;19994.7619048;;113.523872621;101.705118346;114.571377551;807.823600721;45.136674338;546.04367004;47.0;10.0;2.0;4.0;26.0;6.0;5.0;7.0;2.0;50.5374677667, 2.86845922313;Métropole européenne de Lille
59350;Lille;31;59;228652.0;225789.0;34.83;17330.0;7246.0;117616.380685;3558.0;1487.0;128689.714781;117616.380685;1727.04745528;9346.28664098;32946.2788648;92979.0;59.0367673983;17534.0;24.23864;157334.698256;145868.881103;152605.754948;169703.782779;20605.2716807;110942.518219;27994.0;38.0;860.0;1765.0;20964.0;4875.0;4367.0;6445.0;1877.0;50.6317183168, 3.04783272312;Métropole européenne de Lille
59353;Locquignol;31;59;355.0;321.0;97.55;13.0;13.0;146.740454664;3.0;1.0;197.910045307;146.740454664;26.6081871345;24.5614035088;107.74648769;127.0;;19439.0;;68.9366705078;50.505641307;65.8668861747;246.252520716;17.4446694355;165.211281125;30.0;11.0;0.0;0.0;16.0;4.0;3.0;6.0;0.0;50.2033505573, 3.7334425782;
59394;Maurois;31;59;416.0;446.0;2.11;28.0;13.0;158.226700252;6.0;3.0;179.29826334;158.226700252;5.05717514124;16.0143879473;122.599496222;151.0;;16169.047619;;56.6459938911;45.1195455284;63.7656121301;252.534005038;45.0579345088;189.662468514;25.0;5.0;6.0;3.0;9.0;4.0;2.0;6.0;0.0;50.0727158621, 3.4590777682;
59426;Neuville-en-Ferrain;31;59;10280.0;9508.0;6.18;509.0;337.0;4008.3268918;116.0;58.0;4158.18424563;4008.3268918;6.42245802152;143.434895814;3107.50081333;3840.0;72.7983324648;21530.6666667;5.50436;3434.36122935;3162.07303254;3947.21964537;6418.45915217;495.803500553;4840.31908387;657.0;6.0;55.0;68.0;416.0;137.0;112.0;155.0;61.0;50.7533162393, 3.15977251104;Métropole européenne de Lille
59478;Quaëdypre;31;59;1132.0;1138.0;18.7;94.0;20.0;426.919891989;17.0;7.0;461.79076286;426.919891989;12.5922589256;22.2786119453;337.256525653;403.0;;20913.8888889;;1208.70345135;1116.23406446;1055.32931844;777.422142214;56.0396039604;561.414941494;148.0;36.0;5.0;9.0;87.0;28.0;11.0;41.0;12.0;50.9381093158, 2.46047387712;
59508;Roncq;31;59;13366.0;12776.0;10.59;747.0;417.0;5242.27736002;116.0;89.0;5378.96462301;5242.27736002;7.66455278949;129.022710194;3968.83205441;5151.0;71.5312864361;21661.3333333;7.07082;6662.58775257;6117.29569341;6402.5941419;8685.79984175;632.67472365;6171.13440305;1172.0;16.0;57.0;90.0;885.0;297.0;124.0;332.0;120.0;50.747350697, 3.11815606165;Métropole européenne de Lille
59554;Sars-et-Rosières;31;59;543.0;502.0;2.6;47.0;19.0;192.3125;7.0;5.0;202.514520202;192.3125;2.0404040404;8.16161616162;179.971590909;188.0;;23973.3333333;;770.122582281;722.340911645;681.609474402;357.886363636;27.7670454545;263.272727273;91.0;8.0;11.0;5.0;59.0;14.0;8.0;22.0;21.0;50.446729768, 3.33012536259;
59578;Steenbecque;31;59;1742.0;1703.0;11.96;94.0;81.0;637.012934804;24.0;22.0;679.046507946;637.012934804;9.45755395683;32.5760191847;517.823407695;628.0;;19248.0;;665.907575191;578.562586974;687.046264697;1083.719374;75.1176444819;815.287402251;155.0;39.0;11.0;19.0;64.0;10.0;22.0;35.0;10.0;50.6774388783, 2.48812239192;
59581;Steenwerck;31;59;3482.0;3391.0;27.47;206.0;185.0;1302.0;36.0;60.0;1371.60882353;1302.0;10.0882352941;59.5205882353;945.390710435;1290.0;65.5546935609;20583.4615385;9.59712;700.861246353;547.896352165;651.4148252;2184.36457966;135.415420916;1660.66532274;294.0;86.0;20.0;24.0;140.0;33.0;24.0;71.0;9.0;50.6864176007, 2.76933714516;
59589;Thiant;31;59;2619.0;2534.0;8.39;176.0;140.0;1061.63253443;37.0;31.0;1146.85280011;1061.63253443;4.48527714095;80.7349885371;736.421078355;1090.0;62.5688073394;18393.3333333;15.74074;755.283405583;692.071236992;804.314172914;1672.51605983;171.996332394;1236.59432083;162.0;11.0;8.0;19.0;92.0;33.0;32.0;29.0;13.0;50.2978015553, 3.43898383487;
59591;Thivencelle;31;59;873.0;809.0;4.03;55.0;34.0;319.0;13.0;5.0;337.0;319.0;2.0;16.0;147.0;322.0;;15339.0;;60.041261056;41.041261056;74.3153282024;586.0;81.0;373.0;25.0;4.0;4.0;3.0;11.0;1.0;3.0;6.0;1.0;50.4459598369, 3.62768756311;
59592;Thumeries;31;59;3945.0;3810.0;7.03;245.0;141.0;1487.0;40.0;39.0;1565.39719924;1487.0;6.0305537874;72.3666454488;1229.33307158;1494.0;68.1848626926;20840.3571429;9.66608;793.369676687;698.406675416;893.994584704;2523.27497345;180.401126103;1822.10288617;196.0;3.0;14.0;18.0;110.0;25.0;51.0;50.0;11.0;50.4729282172, 3.06360015777;
59606;Valenciennes;31;59;42989.0;42670.0;13.82;3385.0;2179.0;21544.33427;691.0;408.0;24238.7372219;21544.33427;327.767705478;2366.63524643;7372.80277686;18726.0;56.4759358289;17244.6153846;23.95897;33182.4105481;31122.601284;34894.8188933;29646.4118556;4026.81500208;19489.5314119;4816.0;5.0;177.0;264.0;3538.0;965.0;832.0;1349.0;387.0;50.3588666163, 3.51567664819;
59607;Vendegies-au-Bois;31;59;496.0;456.0;9.98;22.0;13.0;195.802388917;5.0;3.0;212.523282059;195.802388917;5.22527910686;11.4956140351;173.936132286;188.0;;19234.3478261;;54.699816194;33.7806016684;43.0233198381;332.003075273;19.8784151184;261.421284484;29.0;10.0;1.0;2.0;12.0;4.0;4.0;9.0;0.0;50.1780771295, 3.57802377396;
59660;Willems;31;59;3045.0;2967.0;5.8;171.0;108.0;1130.0;42.0;23.0;1185.59732665;1130.0;3.03258145363;52.5647451963;759.675734449;1150.0;67.8260869565;20976.6666667;8.62777;737.227988043;634.597388255;756.942984952;1985.42340041;128.814351541;1417.25181068;220.0;19.0;14.0;19.0;138.0;35.0;30.0;41.0;13.0;50.6306074254, 3.22916996988;Métropole européenne de Lille
59668;Zuydcoote;31;59;1727.0;1688.0;2.6;64.0;36.0;614.56020675;10.0;9.0;694.818729477;614.56020675;58.4599116162;21.7986111111;418.744454599;609.0;;21074.5;;812.319062494;779.782096524;727.784008875;1131.96880953;81.3388508934;695.899057643;72.0;2.0;7.0;6.0;42.0;10.0;15.0;15.0;7.0;51.06377209, 2.48763279882;
59021;Assevent;31;59;1839.0;1739.0;1.87;89.0;68.0;792.0;30.0;17.0;818.0;792.0;1.0;25.0;462.0;799.0;;18282.5;;293.033269587;269.988135382;319.440495454;1183.0;154.0;832.0;55.0;0.0;3.0;2.0;41.0;7.0;9.0;10.0;4.0;50.2884411784, 4.01973285077;
59047;Banteux;31;59;333.0;332.0;6.18;27.0;15.0;131.795630273;3.0;2.0;148.248681916;131.795630273;6.1698943662;10.283157277;107.02201556;126.0;;17950.0;;97.1984248832;79.3571867668;76.864393099;218.024856777;26.7725511931;167.486682763;36.0;7.0;0.0;3.0;20.0;7.0;6.0;8.0;2.0;50.0656630113, 3.18790046791;
59056;Beaucamps-Ligny;31;59;877.0;904.0;5.04;50.0;30.0;313.0;14.0;0.0;329.0;313.0;4.0;12.0;255.0;304.0;;25317.1428571;;394.792063374;364.870818397;445.773687291;564.0;29.0;402.0;69.0;8.0;3.0;1.0;47.0;12.0;10.0;12.0;4.0;50.6062622747, 2.9147903974;Métropole européenne de Lille
59102;Boussières-en-Cambrésis;31;59;426.0;413.0;4.82;28.0;21.0;172.869565217;2.0;4.0;187.869565217;172.869565217;3.46153846154;11.5384615385;145.086956522;165.0;;18244.5833333;;25.5490867269;13.20126064;26.7962561453;255.188405797;29.8405797101;183.15942029;23.0;8.0;0.0;3.0;8.0;1.0;4.0;6.0;0.0;50.1638275467, 3.37224279409;
59108;Briastre;31;59;756.0;632.0;6.92;40.0;25.0;257.390882309;9.0;3.0;276.526596595;257.390882309;2.01428571429;17.1214285714;218.331565539;261.0;;17319.5238095;;186.106025518;169.033795434;155.874812931;452.658221574;45.0663535285;319.483091866;36.0;5.0;3.0;2.0;17.0;7.0;9.0;6.0;3.0;50.154815937, 3.48675100947;
59136;Le Cateau-Cambrésis;31;59;7058.0;7102.0;27.24;536.0;432.0;2907.0;88.0;99.0;3316.0;2907.0;30.0;379.0;1515.0;2816.0;43.0096051227;14757.0714286;32.14286;3383.17175614;3085.33854404;3618.4898644;4407.0;740.0;2769.0;532.0;25.0;23.0;34.0;343.0;109.0;107.0;173.0;42.0;50.0920093814, 3.53922472873;
59152;Comines;31;59;12787.0;12208.0;16.02;877.0;514.0;4766.79187549;157.0;123.0;4911.66831781;4766.79187549;8.07622328954;136.800219034;3015.06190374;4703.0;62.2179650915;19223.3333333;12.36698;3857.01359186;3509.74181179;4002.91808362;8278.38518851;771.204870209;5967.81443032;710.0;40.0;65.0;76.0;431.0;113.0;98.0;168.0;70.0;50.7497420422, 3.01679477405;Métropole européenne de Lille
59219;Estrun;31;59;694.0;498.0;2.82;70.0;18.0;253.097740296;10.0;5.0;272.273740296;253.097740296;4.794;14.382;214.986497549;249.0;;21738.0;;56.9333865;41.2752162126;52.7454856291;434.971514191;24.4302838123;346.932522601;34.0;4.0;2.0;6.0;15.0;6.0;7.0;8.0;1.0;50.2447242764, 3.29498867507;
59307;Holque;31;59;915.0;966.0;3.81;70.0;35.0;332.172502914;6.0;7.0;358.31734971;332.172502914;4.02228412256;22.1225626741;238.686828441;324.0;;16986.5217391;;185.817979027;162.87055203;158.323681411;616.630189679;60.683147717;413.740748119;50.0;7.0;4.0;1.0;34.0;11.0;4.0;7.0;3.0;50.856500023, 2.2050645429;
59323;Jenlain;31;59;1093.0;1091.0;5.91;54.0;52.0;435.039532794;19.0;11.0;474.936084518;435.039532794;3.79967159278;36.0968801314;388.884097035;429.0;;23292.3809524;;210.717127101;167.597957319;212.102609181;728.666666667;38.2991913747;531.278526505;74.0;6.0;5.0;7.0;41.0;10.0;15.0;21.0;3.0;50.3097021009, 3.63092596962;
59334;Lauwin-Planque;31;59;1784.0;1807.0;3.67;95.0;62.0;657.368039815;17.0;8.0;687.668340116;657.368039815;0.0;30.3003003003;500.083662191;646.0;;19933.8095238;;672.672803702;633.191584424;207.705594053;1183.37176574;117.963283218;809.555642685;72.0;4.0;3.0;9.0;41.0;3.0;15.0;15.0;8.0;50.3929252275, 3.02930995162;
59448;Oost-Cappel;31;59;521.0;476.0;3.99;41.0;14.0;187.481060606;9.0;2.0;203.481060606;187.481060606;7.0;9.0;131.236742424;194.0;;17466.1111111;;118.801180124;100.954765091;110.691246023;340.426136364;39.4696969697;248.659090909;36.0;8.0;1.0;2.0;23.0;7.0;2.0;10.0;1.0;50.9297498837, 2.58933450299;
59527;Saint-André-lez-Lille;31;59;11246.0;10852.0;3.16;801.0;495.0;4796.58218662;189.0;117.0;5063.15283507;4796.58218662;21.9581145096;244.612533943;2965.00540345;4865.0;70.8881578947;20926.3333333;9.62993;4914.26155153;4543.53906211;4839.95077026;7133.0899445;658.31707003;5473.96604056;903.0;3.0;83.0;60.0;590.0;164.0;167.0;168.0;64.0;50.6597692969, 3.04609387889;Métropole européenne de Lille
59557;Saultain;31;59;2100.0;1979.0;6.45;117.0;84.0;894.0;30.0;15.0;951.0;894.0;3.0;54.0;577.0;908.0;67.585446527;19604.5;13.50975;701.151418954;632.161226855;886.303957679;1447.0;129.0;1065.0;136.0;5.0;10.0;14.0;83.0;20.0;24.0;26.0;11.0;50.335080255, 3.58004167583;
59571;Solesmes;31;59;4505.0;4604.0;23.25;293.0;335.0;1848.87477522;45.0;66.0;2075.26481933;1848.87477522;23.3577029636;203.032341145;1168.82888089;1841.0;48.502994012;16248.0;23.09593;1645.84467743;1444.60540927;1596.06579575;2811.16501988;435.148414529;1922.74880838;327.0;25.0;13.0;34.0;192.0;58.0;63.0;88.0;32.0;50.171784611, 3.51976547867;
59575;Sommaing;31;59;373.0;334.0;3.6;23.0;13.0;138.679487179;10.0;3.0;153.481288981;138.679487179;1.85022522523;12.9515765766;124.333333333;142.0;;21517.0;;28.325257156;19.7175648483;23.9462504655;242.928205128;18.1717948718;188.412820513;19.0;6.0;0.0;2.0;8.0;1.0;3.0;5.0;0.0;50.2674478954, 3.49584685724;
59611;Verlinghem;31;59;2330.0;2303.0;10.08;113.0;66.0;893.35214937;24.0;8.0;930.846483094;893.35214937;5.96500763793;31.5293260862;734.51150673;868.0;75.8660508083;26265.4166667;5.77702;826.725134157;706.581133767;820.275473568;1525.67954842;54.6330872775;1099.74381242;226.0;51.0;12.0;8.0;128.0;22.0;27.0;52.0;16.0;50.6820809996, 3.0005883762;Métropole européenne de Lille
59630;Wahagnies;31;59;2616.0;2599.0;5.69;159.0;93.0;1023.0;44.0;21.0;1102.45116279;1023.0;1.01860465116;78.4325581395;794.717215417;1030.0;65.9863945578;19600.6666667;11.75797;389.75053356;316.486710109;359.240222654;1708.93531538;154.354487069;1211.04527061;118.0;6.0;7.0;14.0;66.0;18.0;25.0;25.0;7.0;50.4837257649, 3.03028758206;
59646;Wasquehal;31;59;20536.0;18989.0;6.86;1280.0;958.0;8420.65913051;285.0;189.0;8790.67288481;8420.65913051;34.3760029947;335.637751309;5409.44390562;8276.0;72.1731769259;21728.0;8.4996;12997.5051227;12231.0048153;11619.6652646;13219.0195524;1053.73785143;9868.76162749;1890.0;10.0;81.0;158.0;1411.0;343.0;230.0;427.0;214.0;50.6750984751, 3.12858017096;Métropole européenne de Lille
59026;Aubigny-au-Bac;31;59;1217.0;1086.0;5.16;70.0;41.0;486.8;19.0;5.0;526.141115434;486.8;6.55685257242;32.7842628621;368.664435146;455.0;;19418.0;;352.115474908;293.574331398;322.981963161;782.138912134;81.4728033473;574.383263598;93.0;4.0;7.0;16.0;54.0;12.0;12.0;29.0;3.0;50.2659759447, 3.16874604317;
59037;Avesnes-les-Aubert;31;59;3598.0;3720.0;9.01;259.0;246.0;1469.0;35.0;49.0;1619.0;1469.0;9.0;141.0;1041.0;1463.0;50.1025290499;16500.0;20.44338;738.555266525;625.538283933;863.066799948;2229.0;330.0;1558.0;183.0;9.0;11.0;20.0;102.0;35.0;41.0;49.0;14.0;50.1911782213, 3.37676857334;
59042;Bachy;31;59;1591.0;1411.0;6.41;59.0;38.0;580.143646409;15.0;8.0;609.053738152;580.143646409;3.33577981651;25.5743119266;486.749309392;579.0;;24123.3333333;;165.796293167;118.350666634;134.068124893;1061.39917127;60.4316298343;752.648480663;88.0;8.0;8.0;9.0;56.0;14.0;7.0;4.0;3.0;50.5435916608, 3.26883958433;
59074;Bertry;31;59;2255.0;2212.0;8.54;143.0;108.0;909.0;31.0;24.0;1005.33534137;909.0;28.3935742972;67.9417670683;666.526706966;876.0;53.0285714286;17144.5;19.03218;576.635659566;499.424971229;635.892115763;1392.33054744;169.494097261;958.010607731;113.0;10.0;13.0;18.0;58.0;15.0;14.0;22.0;9.0;50.0823963526, 3.43983505864;
